chr1	101500000	320	0.865055	0.382957
chr1	102500000	360	0.896073	0.350853
chr1	103500000	323	0.693578	0.347677894737
chr1	104500000	315	0.729739	0.351573
chr1	105500000	311	0.867041	0.345639
chr1	106500000	318	0.88662	0.347466
chr1	107500000	290	0.921117	0.36527
chr1	108500000	273	0.719875	0.389752
chr1	109500000	274	0.81602	0.426751
chr1	110500000	257	0.869501	0.470404
chr1	111500000	312	0.878264	0.412394
chr1	112500000	328	0.897445	0.433342
chr1	113500000	260	0.801189	0.427321
chr1	114500000	295	0.848814	0.408191
chr1	115500000	326	0.872449	0.399831
chr1	116500000	293	0.894222	0.417606
chr1	117500000	286	0.823566	0.426198
chr1	118500000	343	0.889964	0.391719
chr1	119500000	323	0.837789	0.394212
chr1	120500000	245	0.439485	0.418407682461
chr1	121500000	159	0.091308	0.399316344777
chr1	122500000	0	0.0	0
chr1	123500000	0	0.0	0
chr1	124500000	0	0.0	0
chr1	125500000	0	0.0	0
chr1	126500000	0	0.0	0
chr1	127500000	0	0.0	0
chr1	128500000	0	0.0	0
chr1	129500000	0	0.0	0
chr1	130500000	0	0.0	0
chr1	131500000	0	0.0	0
chr1	132500000	0	0.0	0
chr1	133500000	0	0.0	0
chr1	134500000	0	0.0	0
chr1	135500000	0	0.0	0
chr1	136500000	0	0.0	0
chr1	137500000	0	0.0	0
chr1	138500000	0	0.0	0
chr1	139500000	0	0.0	0
chr1	140500000	0	0.0	0
chr1	141500000	0	0.0	0
chr1	142500000	137	0.015911	0.395289895822
chr1	143500000	213	0.010909	0.413003626793
chr1	144500000	214	0.095162	0.41436
chr1	145500000	224	0.398069	0.425002105263
chr1	146500000	232	0.379985	0.413115555556
chr1	147500000	301	0.400601	0.422509
chr1	148500000	134	0.010079	0.407830129372
chr1	149500000	312	0.252094	0.427265900967
chr1	150500000	216	0.765184	0.438066
chr1	151500000	237	0.81347	0.456599
chr1	152500000	296	0.835739	0.414099
chr1	153500000	235	0.805816	0.455255
chr1	154500000	216	0.813178	0.470134
chr1	155500000	180	0.722561	0.469545
chr1	156500000	190	0.85662	0.504268
chr1	157500000	315	0.837117	0.423084
chr1	158500000	308	0.848685	0.389084
chr1	159500000	305	0.862863	0.41069
chr1	160500000	280	0.833058	0.441275
chr1	161500000	234	0.688637	0.445826
chr1	162500000	262	0.862444	0.410917
chr1	163500000	304	0.897721	0.376093
chr1	164500000	329	0.893341	0.394336
chr1	165500000	333	0.89057	0.421932
chr1	166500000	312	0.84322	0.401974
chr1	167500000	289	0.884737	0.418088
chr1	168500000	316	0.870738	0.405309
chr1	169500000	314	0.871535	0.380362
chr1	170500000	318	0.856656	0.378515
chr1	171500000	330	0.842289	0.397487
chr1	172500000	334	0.876878	0.381497
chr1	173500000	311	0.795808	0.395673
chr1	174500000	313	0.802388	0.383066
chr1	175500000	306	0.906014	0.428835
chr1	176500000	322	0.89438	0.39241
chr1	177500000	344	0.895155	0.407004
chr1	178500000	315	0.85831	0.39864
chr1	179500000	266	0.811673	0.408026
chr1	180500000	268	0.873653	0.411509
chr1	181500000	306	0.878623	0.433382
chr1	182500000	277	0.877791	0.419301
chr1	183500000	290	0.887873	0.411391
chr1	184500000	324	0.883183	0.398936
chr1	185500000	328	0.870274	0.377092
chr1	186500000	330	0.883288	0.367066
chr1	187500000	348	0.886092	0.357133
chr1	188500000	310	0.906845	0.342571
chr1	189500000	306	0.891494	0.33983
chr1	190500000	336	0.9303	0.336441
chr1	191500000	329	0.900176	0.343076
chr1	192500000	337	0.894128	0.362486
chr1	193500000	305	0.889333	0.364908
chr1	194500000	305	0.90073	0.344261
chr1	195500000	290	0.905726	0.34207
chr1	196500000	322	0.787615	0.349261
chr1	197500000	330	0.891275	0.36289
chr1	198500000	347	0.920456	0.358997
chr1	199500000	315	0.871651	0.372443
chr1	200500000	251	0.85885	0.421856
chr1	201500000	260	0.895023	0.487769
chr1	202500000	244	0.714281	0.455461
chr1	203500000	227	0.845983	0.464077
chr1	204500000	244	0.910419	0.477656
chr1	205500000	222	0.779532	0.470749652923
chr1	206500000	223	0.509304	0.448143750169
chr1	207500000	301	0.800937	0.406088
chr1	208500000	307	0.939517	0.43182
chr1	209500000	311	0.914826	0.420552
chr1	210500000	302	0.886476	0.411359
chr1	211500000	264	0.802675	0.418297
chr1	212500000	266	0.851122	0.426893
chr1	213500000	311	0.860288	0.412866
chr1	214500000	345	0.90956	0.406566
chr1	215500000	355	0.901418	0.372266
chr1	216500000	341	0.929852	0.363051
chr1	217500000	311	0.914341	0.377555
chr1	218500000	339	0.89962	0.385535
chr1	219500000	329	0.900439	0.377551
chr1	220500000	278	0.848656	0.400435
chr1	221500000	333	0.912038	0.389738
chr1	222500000	312	0.839674	0.406775
chr1	223500000	247	0.802821	0.438788421053
chr1	224500000	281	0.717512	0.42743
chr1	225500000	288	0.800511	0.401168
chr1	226500000	236	0.845241	0.467329
chr1	227500000	280	0.826938	0.4231
chr1	228500000	198	0.836912	0.500766
chr1	229500000	266	0.876159	0.440307
chr1	230500000	302	0.907804	0.445584
chr1	231500000	296	0.865969	0.423873
chr1	232500000	291	0.898082	0.416348
chr1	233500000	303	0.897627	0.406617
chr1	234500000	300	0.864103	0.429106
chr1	235500000	223	0.78556	0.427646315789
chr1	236500000	272	0.837816	0.429946
chr1	237500000	304	0.88713	0.393258
chr1	238500000	315	0.894403	0.376128
chr1	239500000	350	0.901433	0.374148
chr1	240500000	303	0.87569	0.401745
chr1	241500000	298	0.894305	0.390642
chr1	242500000	333	0.726122	0.409312
chr1	243500000	308	0.62385	0.392308
chr1	244500000	259	0.860243	0.423725
chr1	245500000	260	0.855084	0.438585
chr1	246500000	312	0.846813	0.416345
chr1	247500000	282	0.799446	0.4128
chr1	248500000	256	0.563123	0.382388434393
chr1	249500000	41	0.554934436109	0.450115398742
